"DMRnumber"	"chr"	"st"	"end"	"intercept"	"f"	"pval"	"qval"
"8569"	"chr12"	58167246	58167491	5.67990127501916	9.72622145462302	0.00266351687206442	0.294561173558976
"12960"	"chr1"	54584297	54584746	4.50213852265587	9.72484448205446	0.00266526025014996	0.294561173558976
"7466"	"chr2"	3838478	3838646	4.84529562017889	9.72448298012581	0.00266571814301591	0.294561173558976
"9469"	"chr6"	3396882	3397212	5.73172414946479	9.70731745941744	0.00268755533728946	0.294561173558976
"5174"	"chr21"	47844988	47845334	5.56207548725441	9.70048232900693	0.00269630250894243	0.294561173558976
"5586"	"chr3"	15367103	15367473	5.67004580122194	9.66495718999759	0.00274224571952707	0.294561173558976
"10162"	"chr13"	24125022	24125175	5.89037904690701	9.6639187648171	0.00274360088342627	0.294561173558976
"11313"	"chr19"	12418517	12418727	5.51211984707857	9.65537139639271	0.00275478191236511	0.294561173558976
"885"	"chr9"	37529216	37529417	5.36191299542614	9.61273441307093	0.00281127020163618	0.295764336017736
"5755"	"chr3"	71509550	71509880	5.8575151395448	9.58683111608466	0.00284617707693195	0.295764336017736
"3215"	"chr11"	131259284	131259444	4.71296874069613	9.58084221228312	0.00285431175806329	0.295764336017736
